,name,mkdocs_theme,mkdocs_plugin,extra_dependencies,github_id,pypi_id,labels,category,homepage,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,description,projectrank,show,projectrank_placing,markdown_extension,license,trending,gitlab_id,gitlab_url,created_at,fork_count,open_issue_count,closed_issue_count,star_count,release_count,updated_at,shadowed,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,bitbucket_id
91,Markdown blockdiag,,,,gisce/markdown-blockdiag,markdown-blockdiag,['markdown'],charts,{},149.0,149.0,5.0,https://pypi.org/project/markdown-blockdiag,2444.0,2444.0,,6,True,2.0,markdown_blockdiag,,,,,,,,,,,,,,,,,
92,mkdocs-d2-plugin,,d2,,landmaj/mkdocs-d2-plugin,mkdocs-d2-plugin,['plugin'],charts,{},38.0,38.0,4.0,https://pypi.org/project/mkdocs-d2-plugin,33079.0,33079.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
93,user-defined-values,,user-defined-values,,rahult/mkdocs-user-defined-values,mkdocs-user-defined-values,['plugin'],code-exec-templating,{},15.0,15.0,3.0,https://pypi.org/project/mkdocs-user-defined-values,658.0,658.0,,6,True,2.0,,MIT,,,,,,,,,,,,,,,,
94,Entangled,,entangled,,entangled/mkdocs-plugin,mkdocs-entangled-plugin,['plugin'],code-exec-templating,{},14.0,14.0,,https://pypi.org/project/mkdocs-entangled-plugin,19978.0,19978.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
95,placeholder,,placeholder,,six-two/mkdocs-placeholder-plugin,mkdocs-placeholder-plugin,['plugin'],code-exec-templating,{},20.0,20.0,3.0,https://pypi.org/project/mkdocs-placeholder-plugin,17449.0,17449.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
96,add-number,,add-number,,ignorantshr/mkdocs-add-number-plugin,mkdocs-add-number-plugin,['plugin'],html-css,{},54.0,54.0,3.0,https://pypi.org/project/mkdocs-add-number-plugin,7039.0,7039.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
97,mkdocs-extra-sass-plugin,,extra-sass,,orzih/mkdocs-extra-sass-plugin,mkdocs-extra-sass-plugin,['plugin'],html-css,{},94.0,94.0,,https://pypi.org/project/mkdocs-extra-sass-plugin,7470.0,7470.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
98,Publisher for MkDocs - social,,pub-social,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],html-css,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5404.0,5404.0,Social media sharing helper.,6,True,2.0,,,,,,,,,,,,,,,,,,
99,Publisher for MkDocs - minifier,,pub-minifier,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],html-css,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5404.0,5404.0,"Size optimization (minification) for HTML, CSS, JS, SVG, PNG and JPEG files.",6,True,2.0,,,,,,,,,,,,,,,,,,
100,Publisher for MkDocs - obsidian,,pub-obsidian,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],integrations,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5404.0,5404.0,"Obsidian.md integration including with support for wiki links, callouts, backlinks etc.",6,True,2.0,,,,,,,,,,,,,,,,,,
101,bibtex,,bibtex,,shyamd/mkdocs-bibtex,mkdocs-bibtex,['plugin'],links-refs,{},,,21.0,https://pypi.org/project/mkdocs-bibtex,58579.0,58579.0,,6,True,2.0,,BSD-3-Clause-LBNL,,,,,,,,,,,,,,,,
102,Mdx Truly Sane Lists,,,,radude/mdx_truly_sane_lists,mdx-truly-sane-lists,['markdown'],markdown,{},,,4.0,https://pypi.org/project/mdx-truly-sane-lists,1393481.0,1393481.0,,6,True,2.0,mdx_truly_sane_lists,,,,,,,,,,,,,,,,,
103,YAML metadata,,,,sivakov512/python-markdown-full-yaml-metadata,markdown-full-yaml-metadata,['markdown'],markdown,{},96.0,96.0,7.0,https://pypi.org/project/markdown-full-yaml-metadata,1630.0,1630.0,,6,True,2.0,full_yaml_metadata,,,,,,,,,,,,,,,,,
104,section-index,,section-index,,oprypin/mkdocs-section-index,mkdocs-section-index,['plugin'],nav-pages,{},,,3.0,https://pypi.org/project/mkdocs-section-index,1570083.0,1570083.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
105,mkdocs-pagetree-plugin,,pagetree,,tombreit/mkdocs-pagetree-plugin,mkdocs-pagetree-plugin,['plugin'],nav-pages,{},36.0,36.0,3.0,https://pypi.org/project/mkdocs-pagetree-plugin,21105.0,21105.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
106,Publisher for MkDocs - meta,,pub-meta,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],nav-pages,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5404.0,5404.0,Automatic navigation based on files metadata with URL name and publication status control.,6,True,2.0,,,,,,,,,,,,,,,,,,
107,localsearch,,localsearch,,wilhelmer/mkdocs-localsearch,mkdocs-localsearch,['plugin'],search-toc,{},108.0,108.0,6.0,https://pypi.org/project/mkdocs-localsearch,6688.0,6688.0,,6,True,1.0,,,,,,,,,,,,,,,,,,
108,mkdocs-exclude-unused-files,,exclude-unused-files,,JonasDoesThings/mkdocs-exclude-unused-files,mkdocs-exclude-unused-files,['plugin'],site-management,{},28.0,28.0,4.0,https://pypi.org/project/mkdocs-exclude-unused-files,14562.0,14562.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
109,Publisher for MkDocs - debugger,,pub-debugger,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],site-management,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5404.0,5404.0,Advanced console and file logger from build and serve process.,6,True,2.0,,,,,,,,,,,,,,,,,,
110,Simple Blog,simple-blog,,,FernandoCelmer/mkdocs-simple-blog,mkdocs-simple-blog,['theme'],theming,{},97.0,97.0,5.0,https://pypi.org/project/mkdocs-simple-blog,920.0,920.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
111,MkAutoDoc,,,,tomchristie/mkautodoc,mkautodoc,['markdown'],api-docs,{},,,7.0,https://pypi.org/project/mkautodoc,22646.0,22646.0,,5,True,2.0,mkautodoc,BSD,,,,,,,,,,,,,,,,
112,mkdocstrings-shell,,,,mkdocstrings/shell,,,api-docs,{},75.0,75.0,,,,,,5,True,2.0,,ISC,,,,,,,,,,,,,,,,
113,rss,,rss,,Guts/mkdocs-rss-plugin,mkdocs-rss-plugin,['plugin'],blogging,{},,,20.0,https://pypi.org/project/mkdocs-rss-plugin,299851.0,299851.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
114,table-reader,,table-reader,,timvink/mkdocs-table-reader-plugin,mkdocs-table-reader-plugin,['plugin'],charts,{},,,9.0,https://pypi.org/project/mkdocs-table-reader-plugin,219687.0,219687.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
115,markdownmermaid,,markdownmermaid,,pugong/mkdocs-mermaid-plugin,mkdocs-mermaid-plugin,['plugin'],charts,{},138.0,138.0,2.0,https://pypi.org/project/mkdocs-mermaid-plugin,2563.0,2563.0,A MkDocs plugin that support mermaid graph in markdown file.,5,True,2.0,,,,,,,,,,,,,,,,,,
116,Interactive Graph,,obsidian-interactive-graph,,daxcore/mkdocs-obsidian-interactive-graph-plugin,mkdocs-obsidian-interactive-graph-plugin,['plugin'],charts,{},53.0,53.0,4.0,https://pypi.org/project/mkdocs-obsidian-interactive-graph-plugin,986.0,986.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
117,markdown-filter,,markdown-filter,,byrnereese/mkdocs-markdown-filter,mkdocs-markdown-filter,['plugin'],code-exec-templating,{},41.0,41.0,,https://pypi.org/project/mkdocs-markdown-filter,6101.0,6101.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
118,mkdocs-data-plugin,,data,,joapuiib/mkdocs-data-plugin,mkdocs-data-plugin,['plugin'],code-exec-templating,{},5.0,5.0,,https://pypi.org/project/mkdocs-data-plugin,585.0,585.0,,5,True,3.0,,MIT,,,,,,,,,,,,,,,,
119,mkdocs-git-latest-changes-plugin,,git-latest-changes,,tombreit/mkdocs-git-latest-changes-plugin,mkdocs-git-latest-changes-plugin,['plugin'],git-info,{},8.0,8.0,4.0,https://pypi.org/project/mkdocs-git-latest-changes-plugin,18775.0,18775.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
120,bootstrap-tables,,bootstrap-tables,,byrnereese/mkdocs-bootstrap-tables-plugin,mkdocs-bootstrap-tables-plugin,['plugin'],html-css,{},114.0,114.0,,https://pypi.org/project/mkdocs-bootstrap-tables-plugin,576.0,576.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
121,mkdocs-render-swagger-plugin,,render_swagger,,bharel/mkdocs-render-swagger-plugin,mkdocs-render-swagger-plugin,['plugin'],integrations,{},,,8.0,https://pypi.org/project/mkdocs-render-swagger-plugin,165140.0,165140.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
122,MkDocs asciinema-player,,asciinema-player,,pa-decarvalho/mkdocs-asciinema-player,mkdocs-asciinema-player,['plugin'],integrations,{},23.0,23.0,7.0,https://pypi.org/project/mkdocs-asciinema-player,1300.0,1300.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
123,mkdocs-alias-plugin,,alias,,eddyluten/mkdocs-alias-plugin,mkdocs-alias-plugin,['plugin'],links-refs,{},40.0,40.0,6.0,https://pypi.org/project/mkdocs-alias-plugin,3380.0,3380.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
124,mkpatcher,,,,ofek/mkpatcher,mkpatcher,['markdown'],markdown,{},12.0,12.0,,https://pypi.org/project/mkpatcher,1456.0,1456.0,,5,True,2.0,mkpatcher,,,,,,,,,,,,,,,,,
125,Markdown Inline Graphviz,,,,cesaremorel/markdown-inline-graphviz,markdown-inline-graphviz-extension,['markdown'],markdown,{},,,9.0,https://pypi.org/project/markdown-inline-graphviz-extension,85131.0,85131.0,,5,True,2.0,markdown_inline_graphviz,,,,,,,,,,,,,,,,,
126,schema-reader,,schema_reader,,magicaljellybeans/mkdocs_schema_reader,mkdocs-schema-reader,['plugin'],nav-pages,{},,,3.0,https://pypi.org/project/mkdocs-schema-reader,3013.0,3013.0,,5,True,2.0,,MIT,,,,,,,,,,,,,,,,
127,mkdocs-categories-plugin,,categories,,eddyluten/mkdocs-categories-plugin,mkdocs-categories-plugin,['plugin'],nav-pages,{},24.0,24.0,,https://pypi.org/project/mkdocs-categories-plugin,2408.0,2408.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
128,file-filter,,file-filter,,DariuszPorowski/mkdocs-file-filter-plugin,mkdocs-file-filter-plugin,['plugin'],nav-pages,{},18.0,18.0,4.0,https://pypi.org/project/mkdocs-file-filter-plugin,3227.0,3227.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
129,include directory to navigation,,include_dir_to_nav,,mysiki/mkdocs_include_dir_to_nav,mkdocs-include-dir-to-nav,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-include-dir-to-nav,64661.0,64661.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
130,mkdocs-breadcrumbs-plugin,,mkdocs-breadcrumbs-plugin,,mihaigalos/mkdocs-breadcrumbs-plugin,mkdocs-breadcrumbs-plugin,['plugin'],nav-pages,{},13.0,13.0,5.0,https://pypi.org/project/mkdocs-breadcrumbs-plugin,1657.0,1657.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
131,mkdocs-code-validator,,code-validator,,oprypin/mkdocs-code-validator,mkdocs-code-validator,['plugin'],quality,{},21.0,21.0,,https://pypi.org/project/mkdocs-code-validator,1427.0,1427.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
132,mktestdocs,,,,koaning/mktestdocs,mktestdocs,[],quality,{},,,6.0,https://pypi.org/project/mktestdocs,63356.0,63356.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
133,MkDocs-Test,,test,,fralau/mkdocs-test,mkdocs-test,['plugin'],quality,{},,,3.0,https://pypi.org/project/mkdocs-test,3284.0,3284.0,,5,True,2.0,,MIT,,,,,,,,,,,,,,,,
134,mkdocs-task-collector,,task-collector,,costantinoai/mkdocs-task-collector,mkdocs-task-collector,['plugin'],search-toc,{},5.0,5.0,2.0,https://pypi.org/project/mkdocs-task-collector,188353.0,188353.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
135,mkpdfs,,mkpdfs,,comwes/mkpdfs-mkdocs-plugin,mkpdfs-mkdocs,['plugin'],site-conversion,{},66.0,66.0,9.0,https://pypi.org/project/mkpdfs-mkdocs,882.0,882.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
136,print-site,,print-site,,timvink/mkdocs-print-site-plugin,mkdocs-print-site-plugin,['plugin'],site-conversion,{},,,17.0,https://pypi.org/project/mkdocs-print-site-plugin,211874.0,211874.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
137,pdf-with-js,,pdf-with-js,,smaxtec/mkdocs-pdf-with-js-plugin,mkdocs-pdf-with-js-plugin,['plugin'],site-conversion,{},13.0,13.0,4.0,https://pypi.org/project/mkdocs-pdf-with-js-plugin,1261.0,1261.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
138,mkdocs-pandoc,,,,jgrassler/mkdocs-pandoc,mkdocs-pandoc,[],site-conversion,{},78.0,78.0,4.0,https://pypi.org/project/mkdocs-pandoc,484.0,484.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
139,no-sitemap,,no-sitemap,,leonardehrenfried/mkdocs-no-sitemap-plugin,mkdocs-no-sitemap-plugin,['plugin'],site-management,{},56.0,56.0,2.0,https://pypi.org/project/mkdocs-no-sitemap-plugin,2162.0,2162.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
140,Mdx Include,,,,neurobin/mdx_include,mdx-include,['markdown'],snippets-include,{},,,3.0,https://pypi.org/project/mdx-include,124160.0,124160.0,,5,True,3.0,mdx_include,,,,,,,,,,,,,,,,,
141,CustomMill,custommill,,,Siphalor/mkdocs-custommill,mkdocs-custommill,['theme'],theming,{},24.0,24.0,8.0,https://pypi.org/project/mkdocs-custommill,245.0,245.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
142,GitHub,github,,,g3xx/mkdocs-Github,mkdocs-github,['theme'],theming,{},13.0,13.0,,https://pypi.org/project/mkdocs-github,151.0,151.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
143,SWAN,swan,,,swan-cern/mkdocs-swan,mkdocs-swan,['theme'],theming,{},12.0,12.0,5.0,https://pypi.org/project/mkdocs-swan,330.0,330.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
144,mkdocs-typer,,,,bruce-szalwinski/mkdocs-typer,mkdocs-typer,['markdown'],api-docs,{},,,,https://pypi.org/project/mkdocs-typer,21076.0,21076.0,,4,True,3.0,mkdocs-typer,,,,,,,,,,,,,,,,,
145,mkdocstrings-crystal,,,,mkdocstrings/crystal,mkdocstrings-crystal,,api-docs,{},,,3.0,https://pypi.org/project/mkdocstrings-crystal,16316.0,16316.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
146,mkdocs-material-adr,,mkdocs-material-adr/adr,,Kl0ven/mkdocs-material-adr,mkdocs-material-adr,['plugin'],api-docs,{},12.0,12.0,2.0,https://pypi.org/project/mkdocs-material-adr,6273.0,6273.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
147,newsletter,,mkdocs-newsletter,,lyz-code/mkdocs-newsletter,mkdocs-newsletter,['plugin'],blogging,{},81.0,81.0,3.0,https://pypi.org/project/mkdocs-newsletter,132.0,132.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
148,charts,,charts,,timvink/mkdocs-charts-plugin,mkdocs-charts-plugin,['plugin'],charts,{},,,5.0,https://pypi.org/project/mkdocs-charts-plugin,25990.0,25990.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
149,drawio-exporter,,drawio-exporter,,LukeCarrier/mkdocs-drawio-exporter,mkdocs-drawio-exporter,['plugin'],charts,{},,,5.0,https://pypi.org/project/mkdocs-drawio-exporter,10491.0,10491.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
150,markdownwavedrom,,markdownwavedrom,,kuri65536/mkdocs-wavedrom-plugin,mkdocs-wavedrom-plugin,['plugin'],charts,{},16.0,16.0,,https://pypi.org/project/mkdocs-wavedrom-plugin,221.0,221.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
151,mkdocs-resize-images,,resize-images,,JakubAndrysek/mkdocs-resize-images,mkdocs-resize-images,['plugin'],charts,{},13.0,13.0,,https://pypi.org/project/mkdocs-resize-images,888.0,888.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
152,oEmbedPy,,oembedpy,,attakei/oEmbedPy,oEmbedPy,['plugin'],charts,https://oembedpy.readthedocs.io/en/stable/integrations/mkdocs/,17.0,17.0,2.0,https://pypi.org/project/oEmbedPy,873.0,873.0,MkDocs plugin to render rich contents from URL by oEmbed API.,4,True,3.0,,,,,,,,,,,,,,,,,,
153,nbconvert,,nbconvert,,tanbro/mkdocs-nbconvert,mkdocs-nbconvert,['plugin'],code-exec-templating,{},11.0,11.0,5.0,https://pypi.org/project/mkdocs-nbconvert,391.0,391.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
154,mkdocs_protobuf,,mkdocs_protobuf,,rymurr/mkdocs-protobuf,mkdocs-protobuf,['plugin'],code-exec-templating,{},,,2.0,https://pypi.org/project/mkdocs-protobuf,3018.0,3018.0,Mkdocs plugin to render protobuf messages.,4,True,3.0,,Apache-2,,,,,,,,,,,,,,,,
155,Termynal,,termynal,,termynal/termynal.py,termynal,['plugin'],code-exec-templating,{},,,8.0,https://pypi.org/project/termynal,35813.0,35813.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
156,branchcustomization,,branchcustomization,,effigies/mkdocs-branchcustomization-plugin,mkdocs-branchcustomization-plugin,['plugin'],git-info,{},28.0,28.0,,https://pypi.org/project/mkdocs-branchcustomization-plugin,827.0,827.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
157,Github-Links,,,,Python-Markdown/github-links,mdx-gh-links,['markdown'],git-info,{},,,5.0,https://pypi.org/project/mdx-gh-links,19376.0,19376.0,,4,True,3.0,mdx_gh_links,,,,,,,,,,,,,,,,,
158,toggle-sidebar,,toggle-sidebar,,six-two/mkdocs-toggle-sidebar-plugin,mkdocs-toggle-sidebar-plugin,['plugin'],html-css,{},,,3.0,https://pypi.org/project/mkdocs-toggle-sidebar-plugin,12493.0,12493.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
159,mkdocs-link-embeds,,link-embeds,,Aetherinox/mkdocs-link-embeds,mkdocs-link-embeds-plugin,['plugin'],html-css,{},11.0,11.0,,https://pypi.org/project/mkdocs-link-embeds-plugin,314.0,314.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
160,mkdocs-ai-summary,,ai-summary,,AIboy996/mkdocs-ai-summary,mkdocs-ai-summary,['plugin'],html-css,https://aiboy996.github.io/mkdocs-ai-summary/,4.0,4.0,,https://pypi.org/project/mkdocs-ai-summary,71.0,71.0,,4,True,3.0,,MIT,,,,,,,,,,,,,,,,
161,MkDocs Backend for Foliant,,,,foliant-docs/foliantcontrib.mkdocs,foliantcontrib.mkdocs,[],integrations,{},35.0,35.0,5.0,https://pypi.org/project/foliantcontrib.mkdocs,244.0,244.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
162,mkdocs-copy-to-llm,,copy-to-llm,,leonardocustodio/mkdocs-copy-to-llm,mkdocs-copy-to-llm,['plugin'],integrations,{},7.0,7.0,4.0,https://pypi.org/project/mkdocs-copy-to-llm,2407.0,2407.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
163,Autolink References,,autolink_references,,theskumar/autolink-references-mkdocs-plugin,autolink-references-mkdocs-plugin,['plugin'],links-refs,{},,,3.0,https://pypi.org/project/autolink-references-mkdocs-plugin,10652.0,10652.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
164,ezglossary,,ezglossary,,realtimeprojects/mkdocs-ezglossary,mkdocs-ezglossary-plugin,['plugin'],links-refs,{},,,6.0,https://pypi.org/project/mkdocs-ezglossary-plugin,10599.0,10599.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
165,roamlinks,,roamlinks,,Jackiexiao/mkdocs-roamlinks-plugin,mkdocs-roamlinks-plugin,['plugin'],links-refs,{},,,10.0,https://pypi.org/project/mkdocs-roamlinks-plugin,33002.0,33002.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
166,abs-to-rel,,abs-to-rel,,sander76/mkdocs-abs-rel-plugin,mkdocs-abs-rel-plugin,['plugin'],links-refs,{},38.0,38.0,2.0,https://pypi.org/project/mkdocs-abs-rel-plugin,4896.0,4896.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
167,Wikilink Plus,,,,neurobin/mdx_wikilink_plus,mdx-wikilink-plus,['markdown'],links-refs,{},,,5.0,https://pypi.org/project/mdx-wikilink-plus,13882.0,13882.0,,4,True,3.0,mdx_wikilink_plus,,,,,,,,,,,,,,,,,
168,unused-files,,unused_files,,wilhelmer/mkdocs-unused-files,mkdocs-unused-files,['plugin'],links-refs,{},40.0,40.0,2.0,https://pypi.org/project/mkdocs-unused-files,8091.0,8091.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
169,Breakless Lists,,,,adamb70/mdx-breakless-lists,mdx-breakless-lists,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-breakless-lists,37723.0,37723.0,,4,True,2.0,mdx_breakless_lists,,,,,,,,,,,,,,,,,
170,MarkdownSuperscript,,,,jambonrose/markdown_superscript_extension,MarkdownSuperscript,['markdown'],markdown,{},47.0,47.0,2.0,https://pypi.org/project/MarkdownSuperscript,226.0,226.0,,4,True,2.0,superscript,,,,,,,,,,,,,,,,,
171,MarkdownSubscript,,,,jambonrose/markdown_subscript_extension,MarkdownSubscript,['markdown'],markdown,{},59.0,59.0,2.0,https://pypi.org/project/MarkdownSubscript,198.0,198.0,,4,True,2.0,subscript,,,,,,,,,,,,,,,,,
172,markdown-emdash,,,,czue/markdown-emdash,markdown-emdash,['markdown'],markdown,{},39.0,39.0,,https://pypi.org/project/markdown-emdash,566.0,566.0,,4,True,2.0,mdx_emdash,,,,,,,,,,,,,,,,,
173,Markdown PyCon,,,,pawamoy/markdown-pycon,,['markdown'],markdown,{},11.0,11.0,,,,,,4,True,2.0,pycon,ISC,,,,,,,,,,,,,,,,
174,toc-sidebar,,toc-sidebar,,zachhannum/mkdocs-toc-sidebar-plugin,mkdocs-toc-sidebar-plugin,['plugin'],nav-pages,{},54.0,54.0,2.0,https://pypi.org/project/mkdocs-toc-sidebar-plugin,500.0,500.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
175,mkdocs-title-casing-plugin,,title-casing,,mattchristopher314/mkdocs-title-casing-plugin,mkdocs-title-casing-plugin,['plugin'],nav-pages,{},11.0,11.0,,https://pypi.org/project/mkdocs-title-casing-plugin,639.0,639.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
176,mkdocs-live-edit-plugin,,live-edit,,eddyluten/mkdocs-live-edit-plugin,mkdocs-live-edit-plugin,['plugin'],nav-pages,{},18.0,18.0,6.0,https://pypi.org/project/mkdocs-live-edit-plugin,989.0,989.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
177,Link Checker,,,,byrnereese/linkchecker-mkdocs,mkdocs-linkcheck,[],quality,{},,,5.0,https://pypi.org/project/mkdocs-linkcheck,38500.0,38500.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
178,exclude-search,,exclude-search,,chrieke/mkdocs-exclude-search,mkdocs-exclude-search,['plugin'],search-toc,{},,,6.0,https://pypi.org/project/mkdocs-exclude-search,52252.0,52252.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
179,markdown-docs,,,,ldeluigi/markdown-docs,,['project'],site-management,{},111.0,111.0,6.0,,,,Generates documentation based on Markdown files and PlantUML syntax.,4,True,3.0,,,,,,,,,,,,2026-08-01 08:45:49.893230,,deloo/markdown-docs,https://hub.docker.com/r/deloo/markdown-docs,2026-08-01 08:45:49.893230,49679.0,
180,MkDocs Merge,,,,ovasquez/mkdocs-merge,mkdocs-merge,[],site-management,{},9.0,9.0,3.0,https://pypi.org/project/mkdocs-merge,3477.0,3477.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
181,snippet,,snippet,,mprivat/mkdocs-snippet-plugin,mkdocs-snippet-plugin,['plugin'],snippets-include,{},23.0,23.0,4.0,https://pypi.org/project/mkdocs-snippet-plugin,931.0,931.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
182,git snippet,,gitsnippet,,SamazoOo/mkdocs-gitsnippet-plugin,mkdocs-gitsnippet-plugin,['plugin'],snippets-include,{},14.0,14.0,4.0,https://pypi.org/project/mkdocs-gitsnippet-plugin,651.0,651.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
183,Cluster,cluster,,,,mkdocs-cluster,['theme'],theming,https://gitlab.com/kaliko/mkdocs-cluster,,,,https://pypi.org/project/mkdocs-cluster,336.0,336.0,Another bootstrap theme for MkDocs.,3,True,3.0,,,,kaliko/mkdocs-cluster,https://gitlab.com/kaliko/mkdocs-cluster,2016-06-02 15:03:33,2.0,,1.0,6.0,0.0,2016-06-02 15:03:33.000000,,,,,,
184,KPN for MkDocs,kpn,,,kpn/mkdocs-kpn-theme,mkdocs-kpn,['theme'],theming,{},8.0,8.0,9.0,https://pypi.org/project/mkdocs-kpn,515.0,515.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
185,Moonstone,moonstone,,,byrnereese/mkdocs-moonstone,mkdocs-moonstone,['theme'],theming,{},18.0,18.0,,https://pypi.org/project/mkdocs-moonstone,126.0,126.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
186,Lantana,lantana,,,WSOFT-Project/lantana,lantana,['theme'],theming,{},8.0,8.0,6.0,https://pypi.org/project/lantana,491.0,491.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
187,Landing,landing,,,TEParsons/mkdocs-landing,mkdocs-landing,['theme'],theming,{},8.0,8.0,4.0,https://pypi.org/project/mkdocs-landing,180.0,180.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
188,inari,,inari,,tkamenoko/inari,inari,['plugin'],api-docs,{},9.0,9.0,,https://pypi.org/project/inari,152.0,152.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
189,mktheapidocs,,mktheapidocs,,greenape/mktheapidocs,mktheapidocs,['plugin'],api-docs,{},,,6.0,https://pypi.org/project/mktheapidocs,1509.0,1509.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
190,mkdocstrings-vba,,,,mkdocstrings/vba,mkdocstrings-vba,,api-docs,{},3.0,3.0,3.0,https://pypi.org/project/mkdocstrings-vba,187.0,187.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
191,Publisher for MkDocs - blog,,pub-blog,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],blogging,{},,,4.0,https://pypi.org/project/mkdocs-publisher,5404.0,5404.0,"Blogging engine with support for categories, tags and archive.",3,True,3.0,,,,,,,,,,,,,,,,,,
192,import-statement,,import-statement,,Rj40x40/mkdocs-import-statement-plugin,mkdocs-import-statement-plugin,['plugin'],charts,{},4.0,4.0,,https://pypi.org/project/mkdocs-import-statement-plugin,154.0,154.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
193,plotly charts,,plotly,,haoda-li/mkdocs-plotly-plugin,mkdocs-plotly-plugin,['plugin'],charts,{},,,4.0,https://pypi.org/project/mkdocs-plotly-plugin,3866.0,3866.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
