,name,mkdocs_theme,mkdocs_plugin,extra_dependencies,github_id,pypi_id,labels,category,homepage,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,description,projectrank,show,projectrank_placing,markdown_extension,license,trending,gitlab_id,gitlab_url,created_at,fork_count,open_issue_count,closed_issue_count,star_count,release_count,updated_at,shadowed,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,bitbucket_id
92,mkdocs-d2-plugin,,d2,,landmaj/mkdocs-d2-plugin,mkdocs-d2-plugin,['plugin'],charts,{},37.0,37.0,4.0,https://pypi.org/project/mkdocs-d2-plugin,32846.0,32846.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
93,user-defined-values,,user-defined-values,,rahult/mkdocs-user-defined-values,mkdocs-user-defined-values,['plugin'],code-exec-templating,{},15.0,15.0,3.0,https://pypi.org/project/mkdocs-user-defined-values,644.0,644.0,,6,True,2.0,,MIT,,,,,,,,,,,,,,,,
94,Entangled,,entangled,,entangled/mkdocs-plugin,mkdocs-entangled-plugin,['plugin'],code-exec-templating,{},14.0,14.0,,https://pypi.org/project/mkdocs-entangled-plugin,18974.0,18974.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
95,placeholder,,placeholder,,six-two/mkdocs-placeholder-plugin,mkdocs-placeholder-plugin,['plugin'],code-exec-templating,{},20.0,20.0,3.0,https://pypi.org/project/mkdocs-placeholder-plugin,19957.0,19957.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
96,mkdocs-data-plugin,,data,,joapuiib/mkdocs-data-plugin,mkdocs-data-plugin,['plugin'],code-exec-templating,{},5.0,5.0,,https://pypi.org/project/mkdocs-data-plugin,1108.0,1108.0,,6,True,2.0,,MIT,,,,,,,,,,,,,,,,
97,add-number,,add-number,,ignorantshr/mkdocs-add-number-plugin,mkdocs-add-number-plugin,['plugin'],html-css,{},54.0,54.0,3.0,https://pypi.org/project/mkdocs-add-number-plugin,7176.0,7176.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
98,Publisher for MkDocs - social,,pub-social,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],html-css,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5974.0,5974.0,Social media sharing helper.,6,True,2.0,,,,,,,,,,,,,,,,,,
99,Publisher for MkDocs - minifier,,pub-minifier,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],html-css,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5974.0,5974.0,"Size optimization (minification) for HTML, CSS, JS, SVG, PNG and JPEG files.",6,True,2.0,,,,,,,,,,,,,,,,,,
100,Publisher for MkDocs - obsidian,,pub-obsidian,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],integrations,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5974.0,5974.0,"Obsidian.md integration including with support for wiki links, callouts, backlinks etc.",6,True,2.0,,,,,,,,,,,,,,,,,,
101,bibtex,,bibtex,,shyamd/mkdocs-bibtex,mkdocs-bibtex,['plugin'],links-refs,{},,,21.0,https://pypi.org/project/mkdocs-bibtex,58928.0,58928.0,,6,True,2.0,,BSD-3-Clause-LBNL,,,,,,,,,,,,,,,,
102,Mdx Truly Sane Lists,,,,radude/mdx_truly_sane_lists,mdx-truly-sane-lists,['markdown'],markdown,{},,,4.0,https://pypi.org/project/mdx-truly-sane-lists,1324181.0,1324181.0,,6,True,2.0,mdx_truly_sane_lists,,,,,,,,,,,,,,,,,
103,YAML metadata,,,,sivakov512/python-markdown-full-yaml-metadata,markdown-full-yaml-metadata,['markdown'],markdown,{},96.0,96.0,7.0,https://pypi.org/project/markdown-full-yaml-metadata,1983.0,1983.0,,6,True,2.0,full_yaml_metadata,,,,,,,,,,,,,,,,,
104,section-index,,section-index,,oprypin/mkdocs-section-index,mkdocs-section-index,['plugin'],nav-pages,{},,,3.0,https://pypi.org/project/mkdocs-section-index,1582445.0,1582445.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
105,mkdocs-pagetree-plugin,,pagetree,,tombreit/mkdocs-pagetree-plugin,mkdocs-pagetree-plugin,['plugin'],nav-pages,{},35.0,35.0,3.0,https://pypi.org/project/mkdocs-pagetree-plugin,23868.0,23868.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
106,Publisher for MkDocs - meta,,pub-meta,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],nav-pages,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5974.0,5974.0,Automatic navigation based on files metadata with URL name and publication status control.,6,True,2.0,,,,,,,,,,,,,,,,,,
107,localsearch,,localsearch,,wilhelmer/mkdocs-localsearch,mkdocs-localsearch,['plugin'],search-toc,{},107.0,107.0,6.0,https://pypi.org/project/mkdocs-localsearch,5930.0,5930.0,,6,True,1.0,,,,,,,,,,,,,,,,,,
108,mkpdfs,,mkpdfs,,comwes/mkpdfs-mkdocs-plugin,mkpdfs-mkdocs,['plugin'],site-conversion,{},66.0,66.0,9.0,https://pypi.org/project/mkpdfs-mkdocs,1333.0,1333.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
109,mkdocs-versioning,,mkdocs-versioning,,zayd62/mkdocs-versioning,mkdocs-versioning,['plugin'],site-management,{},181.0,181.0,5.0,https://pypi.org/project/mkdocs-versioning,3438.0,3438.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
110,mkdocs-exclude-unused-files,,exclude-unused-files,,JonasDoesThings/mkdocs-exclude-unused-files,mkdocs-exclude-unused-files,['plugin'],site-management,{},27.0,27.0,4.0,https://pypi.org/project/mkdocs-exclude-unused-files,14639.0,14639.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
111,Publisher for MkDocs - debugger,,pub-debugger,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],site-management,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5974.0,5974.0,Advanced console and file logger from build and serve process.,6,True,2.0,,,,,,,,,,,,,,,,,,
112,Markdown Grid Tables,,,,,markdown-grid-tables,['markdown'],markdown,https://gitlab.com/WillDaSilva/markdown_grid_tables,,,,https://pypi.org/project/markdown-grid-tables,58369.0,58369.0,[Python-Markdown](https://python-markdown.github.io/) [extension](https://python-markdown.github.io/extensions/api/)..,5,True,2.0,markdown_grid_tables,,,WillDaSilva/markdown_grid_tables,https://gitlab.com/WillDaSilva/markdown_grid_tables,2022-02-09 02:39:55,7.0,3.0,1.0,1.0,0.0,2022-02-09 02:39:55.000000,,,,,,
113,Simple Blog,simple-blog,,,FernandoCelmer/mkdocs-simple-blog,mkdocs-simple-blog,['theme'],theming,{},97.0,97.0,5.0,https://pypi.org/project/mkdocs-simple-blog,834.0,834.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
114,MkAutoDoc,,,,tomchristie/mkautodoc,mkautodoc,['markdown'],api-docs,{},,,7.0,https://pypi.org/project/mkautodoc,18973.0,18973.0,,5,True,2.0,mkautodoc,BSD,,,,,,,,,,,,,,,,
115,mkdocstrings-shell,,,,mkdocstrings/shell,,,api-docs,{},75.0,75.0,,,,,,5,True,2.0,,ISC,,,,,,,,,,,,,,,,
116,rss,,rss,,Guts/mkdocs-rss-plugin,mkdocs-rss-plugin,['plugin'],blogging,{},,,20.0,https://pypi.org/project/mkdocs-rss-plugin,284719.0,284719.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
117,newsletter,,mkdocs-newsletter,,lyz-code/mkdocs-newsletter,mkdocs-newsletter,['plugin'],blogging,{},81.0,81.0,3.0,https://pypi.org/project/mkdocs-newsletter,205.0,205.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
118,table-reader,,table-reader,,timvink/mkdocs-table-reader-plugin,mkdocs-table-reader-plugin,['plugin'],charts,{},,,9.0,https://pypi.org/project/mkdocs-table-reader-plugin,226500.0,226500.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
119,markdownmermaid,,markdownmermaid,,pugong/mkdocs-mermaid-plugin,mkdocs-mermaid-plugin,['plugin'],charts,{},138.0,138.0,2.0,https://pypi.org/project/mkdocs-mermaid-plugin,2512.0,2512.0,A MkDocs plugin that support mermaid graph in markdown file.,5,True,2.0,,,,,,,,,,,,,,,,,,
120,mkdocs-resize-images,,resize-images,,JakubAndrysek/mkdocs-resize-images,mkdocs-resize-images,['plugin'],charts,{},13.0,13.0,,https://pypi.org/project/mkdocs-resize-images,1272.0,1272.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
121,markdown-filter,,markdown-filter,,byrnereese/mkdocs-markdown-filter,mkdocs-markdown-filter,['plugin'],code-exec-templating,{},41.0,41.0,,https://pypi.org/project/mkdocs-markdown-filter,5299.0,5299.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
122,mkdocs-git-latest-changes-plugin,,git-latest-changes,,tombreit/mkdocs-git-latest-changes-plugin,mkdocs-git-latest-changes-plugin,['plugin'],git-info,{},8.0,8.0,4.0,https://pypi.org/project/mkdocs-git-latest-changes-plugin,20714.0,20714.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
123,bootstrap-tables,,bootstrap-tables,,byrnereese/mkdocs-bootstrap-tables-plugin,mkdocs-bootstrap-tables-plugin,['plugin'],html-css,{},114.0,114.0,,https://pypi.org/project/mkdocs-bootstrap-tables-plugin,574.0,574.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
124,mkdocs-render-swagger-plugin,,render_swagger,,bharel/mkdocs-render-swagger-plugin,mkdocs-render-swagger-plugin,['plugin'],integrations,{},,,8.0,https://pypi.org/project/mkdocs-render-swagger-plugin,140063.0,140063.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
125,MkDocs asciinema-player,,asciinema-player,,pa-decarvalho/mkdocs-asciinema-player,mkdocs-asciinema-player,['plugin'],integrations,{},23.0,23.0,7.0,https://pypi.org/project/mkdocs-asciinema-player,1458.0,1458.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
126,mkdocs-alias-plugin,,alias,,eddyluten/mkdocs-alias-plugin,mkdocs-alias-plugin,['plugin'],links-refs,{},40.0,40.0,6.0,https://pypi.org/project/mkdocs-alias-plugin,3441.0,3441.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
127,mkpatcher,,,,ofek/mkpatcher,mkpatcher,['markdown'],markdown,{},12.0,12.0,,https://pypi.org/project/mkpatcher,1601.0,1601.0,,5,True,2.0,mkpatcher,,,,,,,,,,,,,,,,,
128,Markdown Inline Graphviz,,,,cesaremorel/markdown-inline-graphviz,markdown-inline-graphviz-extension,['markdown'],markdown,{},,,9.0,https://pypi.org/project/markdown-inline-graphviz-extension,79811.0,79811.0,,5,True,2.0,markdown_inline_graphviz,,,,,,,,,,,,,,,,,
129,schema-reader,,schema_reader,,magicaljellybeans/mkdocs_schema_reader,mkdocs-schema-reader,['plugin'],nav-pages,{},,,3.0,https://pypi.org/project/mkdocs-schema-reader,3579.0,3579.0,,5,True,2.0,,MIT,,,,,,,,,,,,,,,,
130,mkdocs-categories-plugin,,categories,,eddyluten/mkdocs-categories-plugin,mkdocs-categories-plugin,['plugin'],nav-pages,{},24.0,24.0,,https://pypi.org/project/mkdocs-categories-plugin,2707.0,2707.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
131,file-filter,,file-filter,,DariuszPorowski/mkdocs-file-filter-plugin,mkdocs-file-filter-plugin,['plugin'],nav-pages,{},18.0,18.0,4.0,https://pypi.org/project/mkdocs-file-filter-plugin,3189.0,3189.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
132,include directory to navigation,,include_dir_to_nav,,mysiki/mkdocs_include_dir_to_nav,mkdocs-include-dir-to-nav,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-include-dir-to-nav,64721.0,64721.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
133,mkdocs-breadcrumbs-plugin,,mkdocs-breadcrumbs-plugin,,mihaigalos/mkdocs-breadcrumbs-plugin,mkdocs-breadcrumbs-plugin,['plugin'],nav-pages,{},13.0,13.0,5.0,https://pypi.org/project/mkdocs-breadcrumbs-plugin,1461.0,1461.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
134,mktestdocs,,,,koaning/mktestdocs,mktestdocs,[],quality,{},,,6.0,https://pypi.org/project/mktestdocs,65356.0,65356.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
135,MkDocs-Test,,test,,fralau/mkdocs-test,mkdocs-test,['plugin'],quality,{},,,3.0,https://pypi.org/project/mkdocs-test,3272.0,3272.0,,5,True,2.0,,MIT,,,,,,,,,,,,,,,,
136,mkdocs-task-collector,,task-collector,,costantinoai/mkdocs-task-collector,mkdocs-task-collector,['plugin'],search-toc,{},5.0,5.0,2.0,https://pypi.org/project/mkdocs-task-collector,189837.0,189837.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
137,print-site,,print-site,,timvink/mkdocs-print-site-plugin,mkdocs-print-site-plugin,['plugin'],site-conversion,{},,,17.0,https://pypi.org/project/mkdocs-print-site-plugin,195268.0,195268.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
138,pdf-with-js,,pdf-with-js,,smaxtec/mkdocs-pdf-with-js-plugin,mkdocs-pdf-with-js-plugin,['plugin'],site-conversion,{},13.0,13.0,4.0,https://pypi.org/project/mkdocs-pdf-with-js-plugin,1142.0,1142.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
139,mkdocs-pandoc,,,,jgrassler/mkdocs-pandoc,mkdocs-pandoc,[],site-conversion,{},78.0,78.0,4.0,https://pypi.org/project/mkdocs-pandoc,516.0,516.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
140,no-sitemap,,no-sitemap,,leonardehrenfried/mkdocs-no-sitemap-plugin,mkdocs-no-sitemap-plugin,['plugin'],site-management,{},56.0,56.0,2.0,https://pypi.org/project/mkdocs-no-sitemap-plugin,2649.0,2649.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
141,Mdx Include,,,,neurobin/mdx_include,mdx-include,['markdown'],snippets-include,{},,,3.0,https://pypi.org/project/mdx-include,123993.0,123993.0,,5,True,3.0,mdx_include,,,,,,,,,,,,,,,,,
142,CustomMill,custommill,,,Siphalor/mkdocs-custommill,mkdocs-custommill,['theme'],theming,{},24.0,24.0,8.0,https://pypi.org/project/mkdocs-custommill,320.0,320.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
143,GitHub,github,,,g3xx/mkdocs-Github,mkdocs-github,['theme'],theming,{},13.0,13.0,,https://pypi.org/project/mkdocs-github,220.0,220.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
144,SWAN,swan,,,swan-cern/mkdocs-swan,mkdocs-swan,['theme'],theming,{},12.0,12.0,5.0,https://pypi.org/project/mkdocs-swan,307.0,307.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
145,Moonstone,moonstone,,,byrnereese/mkdocs-moonstone,mkdocs-moonstone,['theme'],theming,{},18.0,18.0,,https://pypi.org/project/mkdocs-moonstone,156.0,156.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
146,mkdocs-typer,,,,bruce-szalwinski/mkdocs-typer,mkdocs-typer,['markdown'],api-docs,{},,,,https://pypi.org/project/mkdocs-typer,22460.0,22460.0,,4,True,3.0,mkdocs-typer,,,,,,,,,,,,,,,,,
147,mkdocstrings-crystal,,,,mkdocstrings/crystal,mkdocstrings-crystal,,api-docs,{},,,3.0,https://pypi.org/project/mkdocstrings-crystal,17942.0,17942.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
148,mkdocs-material-adr,,mkdocs-material-adr/adr,,Kl0ven/mkdocs-material-adr,mkdocs-material-adr,['plugin'],api-docs,{},12.0,12.0,2.0,https://pypi.org/project/mkdocs-material-adr,3740.0,3740.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
149,charts,,charts,,timvink/mkdocs-charts-plugin,mkdocs-charts-plugin,['plugin'],charts,{},,,5.0,https://pypi.org/project/mkdocs-charts-plugin,23973.0,23973.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
150,drawio-exporter,,drawio-exporter,,LukeCarrier/mkdocs-drawio-exporter,mkdocs-drawio-exporter,['plugin'],charts,{},,,5.0,https://pypi.org/project/mkdocs-drawio-exporter,11582.0,11582.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
151,markdownwavedrom,,markdownwavedrom,,kuri65536/mkdocs-wavedrom-plugin,mkdocs-wavedrom-plugin,['plugin'],charts,{},16.0,16.0,,https://pypi.org/project/mkdocs-wavedrom-plugin,278.0,278.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
152,oEmbedPy,,oembedpy,,attakei/oEmbedPy,oEmbedPy,['plugin'],charts,https://oembedpy.readthedocs.io/en/stable/integrations/mkdocs/,17.0,17.0,2.0,https://pypi.org/project/oEmbedPy,856.0,856.0,MkDocs plugin to render rich contents from URL by oEmbed API.,4,True,3.0,,,,,,,,,,,,,,,,,,
153,nbconvert,,nbconvert,,tanbro/mkdocs-nbconvert,mkdocs-nbconvert,['plugin'],code-exec-templating,{},11.0,11.0,5.0,https://pypi.org/project/mkdocs-nbconvert,847.0,847.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
154,mkdocs_protobuf,,mkdocs_protobuf,,rymurr/mkdocs-protobuf,mkdocs-protobuf,['plugin'],code-exec-templating,{},,,2.0,https://pypi.org/project/mkdocs-protobuf,4254.0,4254.0,Mkdocs plugin to render protobuf messages.,4,True,3.0,,Apache-2,,,,,,,,,,,,,,,,
155,Termynal,,termynal,,termynal/termynal.py,termynal,['plugin'],code-exec-templating,{},,,8.0,https://pypi.org/project/termynal,44656.0,44656.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
156,branchcustomization,,branchcustomization,,effigies/mkdocs-branchcustomization-plugin,mkdocs-branchcustomization-plugin,['plugin'],git-info,{},28.0,28.0,,https://pypi.org/project/mkdocs-branchcustomization-plugin,820.0,820.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
157,Github-Links,,,,Python-Markdown/github-links,mdx-gh-links,['markdown'],git-info,{},,,5.0,https://pypi.org/project/mdx-gh-links,21495.0,21495.0,,4,True,3.0,mdx_gh_links,,,,,,,,,,,,,,,,,
158,toggle-sidebar,,toggle-sidebar,,six-two/mkdocs-toggle-sidebar-plugin,mkdocs-toggle-sidebar-plugin,['plugin'],html-css,{},,,3.0,https://pypi.org/project/mkdocs-toggle-sidebar-plugin,11106.0,11106.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
159,mkdocs-link-embeds,,link-embeds,,Aetherinox/mkdocs-link-embeds,mkdocs-link-embeds-plugin,['plugin'],html-css,{},11.0,11.0,,https://pypi.org/project/mkdocs-link-embeds-plugin,357.0,357.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
160,mkdocs-ai-summary,,ai-summary,,AIboy996/mkdocs-ai-summary,mkdocs-ai-summary,['plugin'],html-css,https://aiboy996.github.io/mkdocs-ai-summary/,4.0,4.0,,https://pypi.org/project/mkdocs-ai-summary,94.0,94.0,,4,True,3.0,,MIT,,,,,,,,,,,,,,,,
161,MkDocs Backend for Foliant,,,,foliant-docs/foliantcontrib.mkdocs,foliantcontrib.mkdocs,[],integrations,{},35.0,35.0,5.0,https://pypi.org/project/foliantcontrib.mkdocs,234.0,234.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
162,mkdocs-copy-to-llm,,copy-to-llm,,leonardocustodio/mkdocs-copy-to-llm,mkdocs-copy-to-llm,['plugin'],integrations,{},6.0,6.0,4.0,https://pypi.org/project/mkdocs-copy-to-llm,2072.0,2072.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
163,Autolink References,,autolink_references,,theskumar/autolink-references-mkdocs-plugin,autolink-references-mkdocs-plugin,['plugin'],links-refs,{},,,3.0,https://pypi.org/project/autolink-references-mkdocs-plugin,11323.0,11323.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
164,ezglossary,,ezglossary,,realtimeprojects/mkdocs-ezglossary,mkdocs-ezglossary-plugin,['plugin'],links-refs,{},,,6.0,https://pypi.org/project/mkdocs-ezglossary-plugin,10692.0,10692.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
165,roamlinks,,roamlinks,,Jackiexiao/mkdocs-roamlinks-plugin,mkdocs-roamlinks-plugin,['plugin'],links-refs,{},,,10.0,https://pypi.org/project/mkdocs-roamlinks-plugin,31822.0,31822.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
166,abs-to-rel,,abs-to-rel,,sander76/mkdocs-abs-rel-plugin,mkdocs-abs-rel-plugin,['plugin'],links-refs,{},38.0,38.0,2.0,https://pypi.org/project/mkdocs-abs-rel-plugin,4712.0,4712.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
167,Wikilink Plus,,,,neurobin/mdx_wikilink_plus,mdx-wikilink-plus,['markdown'],links-refs,{},,,5.0,https://pypi.org/project/mdx-wikilink-plus,13416.0,13416.0,,4,True,3.0,mdx_wikilink_plus,,,,,,,,,,,,,,,,,
168,unused-files,,unused_files,,wilhelmer/mkdocs-unused-files,mkdocs-unused-files,['plugin'],links-refs,{},40.0,40.0,2.0,https://pypi.org/project/mkdocs-unused-files,7329.0,7329.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
169,Breakless Lists,,,,adamb70/mdx-breakless-lists,mdx-breakless-lists,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-breakless-lists,35598.0,35598.0,,4,True,2.0,mdx_breakless_lists,,,,,,,,,,,,,,,,,
170,MarkdownSuperscript,,,,jambonrose/markdown_superscript_extension,MarkdownSuperscript,['markdown'],markdown,{},47.0,47.0,2.0,https://pypi.org/project/MarkdownSuperscript,329.0,329.0,,4,True,2.0,superscript,,,,,,,,,,,,,,,,,
171,MarkdownSubscript,,,,jambonrose/markdown_subscript_extension,MarkdownSubscript,['markdown'],markdown,{},59.0,59.0,2.0,https://pypi.org/project/MarkdownSubscript,256.0,256.0,,4,True,2.0,subscript,,,,,,,,,,,,,,,,,
172,markdown-emdash,,,,czue/markdown-emdash,markdown-emdash,['markdown'],markdown,{},39.0,39.0,,https://pypi.org/project/markdown-emdash,574.0,574.0,,4,True,2.0,mdx_emdash,,,,,,,,,,,,,,,,,
173,Markdown PyCon,,,,pawamoy/markdown-pycon,,['markdown'],markdown,{},11.0,11.0,,,,,,4,True,2.0,pycon,ISC,,,,,,,,,,,,,,,,
174,toc-sidebar,,toc-sidebar,,zachhannum/mkdocs-toc-sidebar-plugin,mkdocs-toc-sidebar-plugin,['plugin'],nav-pages,{},54.0,54.0,2.0,https://pypi.org/project/mkdocs-toc-sidebar-plugin,440.0,440.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
175,mkdocs-title-casing-plugin,,title-casing,,mattchristopher314/mkdocs-title-casing-plugin,mkdocs-title-casing-plugin,['plugin'],nav-pages,{},11.0,11.0,,https://pypi.org/project/mkdocs-title-casing-plugin,643.0,643.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
176,mkdocs-live-edit-plugin,,live-edit,,eddyluten/mkdocs-live-edit-plugin,mkdocs-live-edit-plugin,['plugin'],nav-pages,{},18.0,18.0,6.0,https://pypi.org/project/mkdocs-live-edit-plugin,834.0,834.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
177,mkdocs-code-validator,,code-validator,,oprypin/mkdocs-code-validator,mkdocs-code-validator,['plugin'],quality,{},21.0,21.0,,https://pypi.org/project/mkdocs-code-validator,976.0,976.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
178,Link Checker,,,,byrnereese/linkchecker-mkdocs,mkdocs-linkcheck,[],quality,{},,,5.0,https://pypi.org/project/mkdocs-linkcheck,38973.0,38973.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
179,exclude-search,,exclude-search,,chrieke/mkdocs-exclude-search,mkdocs-exclude-search,['plugin'],search-toc,{},,,6.0,https://pypi.org/project/mkdocs-exclude-search,51449.0,51449.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
180,markdown-docs,,,,ldeluigi/markdown-docs,,['project'],site-management,{},111.0,111.0,6.0,,,,Generates documentation based on Markdown files and PlantUML syntax.,4,True,3.0,,,,,,,,,,,,2026-07-01 09:06:32.463778,,deloo/markdown-docs,https://hub.docker.com/r/deloo/markdown-docs,2026-07-01 09:06:32.463778,49479.0,
181,MkDocs Merge,,,,ovasquez/mkdocs-merge,mkdocs-merge,[],site-management,{},9.0,9.0,3.0,https://pypi.org/project/mkdocs-merge,3487.0,3487.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
182,snippet,,snippet,,mprivat/mkdocs-snippet-plugin,mkdocs-snippet-plugin,['plugin'],snippets-include,{},23.0,23.0,4.0,https://pypi.org/project/mkdocs-snippet-plugin,960.0,960.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
183,git snippet,,gitsnippet,,SamazoOo/mkdocs-gitsnippet-plugin,mkdocs-gitsnippet-plugin,['plugin'],snippets-include,{},14.0,14.0,4.0,https://pypi.org/project/mkdocs-gitsnippet-plugin,724.0,724.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
184,Cluster,cluster,,,,mkdocs-cluster,['theme'],theming,https://gitlab.com/kaliko/mkdocs-cluster,,,,https://pypi.org/project/mkdocs-cluster,286.0,286.0,Another bootstrap theme for MkDocs.,3,True,3.0,,,,kaliko/mkdocs-cluster,https://gitlab.com/kaliko/mkdocs-cluster,2016-06-02 15:03:33,2.0,,1.0,6.0,0.0,2016-06-02 15:03:33.000000,,,,,,
185,KPN for MkDocs,kpn,,,kpn/mkdocs-kpn-theme,mkdocs-kpn,['theme'],theming,{},8.0,8.0,9.0,https://pypi.org/project/mkdocs-kpn,721.0,721.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
186,Zettelkasten,zettelkasten,['zettelkasten'],,buvis/mkdocs-zettelkasten,mkdocs-zettelkasten,['theme'],theming,{},6.0,6.0,5.0,https://pypi.org/project/mkdocs-zettelkasten,203.0,203.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
187,Lantana,lantana,,,WSOFT-Project/lantana,lantana,['theme'],theming,{},8.0,8.0,6.0,https://pypi.org/project/lantana,207.0,207.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
188,Landing,landing,,,TEParsons/mkdocs-landing,mkdocs-landing,['theme'],theming,{},8.0,8.0,4.0,https://pypi.org/project/mkdocs-landing,221.0,221.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
189,mkdocs-curriculum-vitae,curriculum-vitae,,,Paul-Riviere/mkdocs-curriculum-vitae,mkdocs-curriculum-vitae,['theme'],theming,{},3.0,3.0,3.0,https://pypi.org/project/mkdocs-curriculum-vitae,168.0,168.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
190,inari,,inari,,tkamenoko/inari,inari,['plugin'],api-docs,{},9.0,9.0,,https://pypi.org/project/inari,155.0,155.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
191,mktheapidocs,,mktheapidocs,,greenape/mktheapidocs,mktheapidocs,['plugin'],api-docs,{},,,6.0,https://pypi.org/project/mktheapidocs,1365.0,1365.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
192,mkdocstrings-vba,,,,mkdocstrings/vba,mkdocstrings-vba,,api-docs,{},3.0,3.0,3.0,https://pypi.org/project/mkdocstrings-vba,361.0,361.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
193,mkdocs-pipeline-visualizer,,pipeline-visualizer,,obegron/mkdocs-pipeline-visualizer,mkdocs-pipeline-visualizer,['plugin'],api-docs,{},3.0,3.0,4.0,https://pypi.org/project/mkdocs-pipeline-visualizer,149.0,149.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
